"filename", "language", "TypeScript", "JSON", "WebAssembly Text Format", "JSON with Comments", "comment", "blank", "total"
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/crawler.ts", "TypeScript", 61, 0, 0, 0, 11, 14, 86
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/fileSearch.test.ts", "TypeScript", 633, 0, 0, 0, 22, 115, 770
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/fileSearch.ts", "TypeScript", 197, 0, 0, 0, 19, 33, 249
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/ignore.test.ts", "TypeScript", 136, 0, 0, 0, 7, 18, 161
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/ignore.ts", "TypeScript", 73, 0, 0, 0, 40, 19, 132
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/result-cache.test.ts", "TypeScript", 37, 0, 0, 0, 10, 9, 56
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/result-cache.ts", "TypeScript", 31, 0, 0, 0, 27, 10, 68
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/flashFallback.test.ts", "TypeScript", 104, 0, 0, 0, 19, 23, 146
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/formatters.test.ts", "TypeScript", 20, 0, 0, 0, 5, 7, 32
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/formatters.ts", "TypeScript", 11, 0, 0, 0, 5, 3, 19
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/geminiIgnoreParser.test.ts", "TypeScript", 57, 0, 0, 0, 5, 9, 71
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/geminiIgnoreParser.ts", "TypeScript", 58, 0, 0, 0, 7, 17, 82
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/generateContentResponseUtilities.test.ts", "TypeScript", 267, 0, 0, 0, 5, 12, 284
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/generateContentResponseUtilities.ts", "TypeScript", 91, 0, 0, 0, 5, 12, 108
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/getFolderStructure.test.ts", "TypeScript", 288, 0, 0, 0, 6, 48, 342
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/getFolderStructure.ts", "TypeScript", 250, 0, 0, 0, 61, 38, 349
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/getPty.ts", "TypeScript", 25, 0, 0, 0, 6, 4, 35
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/gitIgnoreParser.test.ts", "TypeScript", 82, 0, 0, 0, 211, 19, 312
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/gitIgnoreParser.ts", "TypeScript", 156, 0, 0, 0, 26, 35, 217
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/gitUtils.ts", "TypeScript", 40, 0, 0, 0, 18, 16, 74
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/googleErrors.test.ts", "TypeScript", 321, 0, 0, 0, 6, 30, 357
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/googleErrors.ts", "TypeScript", 233, 0, 0, 0, 34, 39, 306
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/googleQuotaErrors.test.ts", "TypeScript", 318, 0, 0, 0, 5, 22, 345
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/googleQuotaErrors.ts", "TypeScript", 173, 0, 0, 0, 37, 21, 231
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/httpErrors.ts", "TypeScript", 31, 0, 0, 0, 11, 4, 46
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/ignorePatterns.test.ts", "TypeScript", 234, 0, 0, 0, 18, 57, 309
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/ignorePatterns.ts", "TypeScript", 154, 0, 0, 0, 93, 30, 277
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/installationManager.test.ts", "TypeScript", 83, 0, 0, 0, 5, 18, 106
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/installationManager.ts", "TypeScript", 42, 0, 0, 0, 10, 8, 60
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/language-detection.ts", "TypeScript", 95, 0, 0, 0, 5, 4, 104
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/llm-edit-fixer.test.ts", "TypeScript", 295, 0, 0, 0, 36, 51, 382
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/llm-edit-fixer.ts", "TypeScript", 153, 0, 0, 0, 22, 23, 198
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/memoryDiscovery.test.ts", "TypeScript", 819, 0, 0, 0, 34, 124, 977
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/memoryDiscovery.ts", "TypeScript", 521, 0, 0, 0, 55, 72, 648
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/memoryImportProcessor.test.ts", "TypeScript", 657, 0, 0, 0, 77, 138, 872
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/memoryImportProcessor.ts", "TypeScript", 298, 0, 0, 0, 68, 48, 414
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/messageInspectors.ts", "TypeScript", 15, 0, 0, 0, 5, 4, 24
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/nextSpeakerChecker.test.ts", "TypeScript", 244, 0, 0, 0, 9, 31, 284
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/nextSpeakerChecker.ts", "TypeScript", 102, 0, 0, 0, 19, 15, 136
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/package.ts", "TypeScript", 18, 0, 0, 0, 19, 5, 42
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/partUtils.test.ts", "TypeScript", 249, 0, 0, 0, 11, 42, 302
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/partUtils.ts", "TypeScript", 122, 0, 0, 0, 31, 17, 170
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/pathCorrector.test.ts", "TypeScript", 81, 0, 0, 0, 5, 16, 102
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/pathCorrector.ts", "TypeScript", 40, 0, 0, 0, 15, 9, 64
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/pathReader.test.ts", "TypeScript", 405, 0, 0, 0, 24, 31, 460
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/pathReader.ts", "TypeScript", 87, 0, 0, 0, 20, 12, 119
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/paths.test.ts", "TypeScript", 391, 0, 0, 0, 11, 73, 475
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/paths.ts", "TypeScript", 218, 0, 0, 0, 58, 49, 325
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/promptIdContext.ts", "TypeScript", 2, 0, 0, 0, 5, 3, 10
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/quotaErrorDetection.ts", "TypeScript", 26, 0, 0, 0, 5, 5, 36
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/retry.test.ts", "TypeScript", 438, 0, 0, 0, 37, 95, 570
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/retry.ts", "TypeScript", 243, 0, 0, 0, 34, 35, 312
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/safeJsonStringify.test.ts", "TypeScript", 51, 0, 0, 0, 9, 14, 74
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/safeJsonStringify.ts", "TypeScript", 43, 0, 0, 0, 20, 6, 69
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/schemaValidator.test.ts", "TypeScript", 107, 0, 0, 0, 9, 10, 126
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/schemaValidator.ts", "TypeScript", 26, 0, 0, 0, 22, 3, 51
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/secure-browser-launcher.test.ts", "TypeScript", 197, 0, 0, 0, 13, 33, 243
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/secure-browser-launcher.ts", "TypeScript", 114, 0, 0, 0, 55, 23, 192
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/session.ts", "TypeScript", 2, 0, 0, 0, 5, 3, 10
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/shell-utils.test.ts", "TypeScript", 652, 0, 0, 0, 5, 92, 749
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/shell-utils.ts", "TypeScript", 631, 0, 0, 0, 124, 97, 852
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/stdio.test.ts", "TypeScript", 48, 0, 0, 0, 6, 15, 69
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/stdio.ts", "TypeScript", 80, 0, 0, 0, 22, 12, 114
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/summarizer.test.ts", "TypeScript", 206, 0, 0, 0, 6, 31, 243
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/summarizer.ts", "TypeScript", 71, 0, 0, 0, 21, 12, 104
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/systemEncoding.test.ts", "TypeScript", 370, 0, 0, 0, 25, 103, 498
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/systemEncoding.ts", "TypeScript", 101, 0, 0, 0, 49, 18, 168
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/terminal.ts", "TypeScript", 31, 0, 0, 0, 9, 11, 51
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/terminalSerializer.test.ts", "TypeScript", 187, 0, 0, 0, 9, 22, 218
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/terminalSerializer.ts", "TypeScript", 443, 0, 0, 0, 6, 28, 477
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/testUtils.ts", "TypeScript", 46, 0, 0, 0, 29, 13, 88
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/textUtils.test.ts", "TypeScript", 61, 0, 0, 0, 5, 14, 80
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/textUtils.ts", "TypeScript", 29, 0, 0, 0, 19, 8, 56
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/thoughtUtils.test.ts", "TypeScript", 73, 0, 0, 0, 5, 3, 81
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/thoughtUtils.ts", "TypeScript", 27, 0, 0, 0, 20, 8, 55
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/tokenCalculation.test.ts", "TypeScript", 91, 0, 0, 0, 17, 23, 131
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/tokenCalculation.ts", "TypeScript", 48, 0, 0, 0, 24, 8, 80
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/tool-utils.test.ts", "TypeScript", 88, 0, 0, 0, 5, 11, 104
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/tool-utils.ts", "TypeScript", 50, 0, 0, 0, 19, 12, 81
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/userAccountManager.test.ts", "TypeScript", 288, 0, 0, 0, 6, 49, 343
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/userAccountManager.ts", "TypeScript", 112, 0, 0, 0, 12, 21, 145
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/workspaceContext.test.ts", "TypeScript", 321, 0, 0, 0, 10, 96, 427
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/workspaceContext.ts", "TypeScript", 127, 0, 0, 0, 53, 20, 200
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/test-setup.ts", "TypeScript", 5, 0, 0, 0, 7, 4, 16
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/tsconfig.json", "JSON with Comments", 0, 0, 0, 11, 0, 1, 12
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/vitest.config.ts", "TypeScript", 32, 0, 0, 0, 5, 3, 40
"Total", "-", 111665, 318, 1, 11, 11746, 16626, 140367
