"filename", "language", "Markdown", "YAML", "JSON with Comments", "JavaScript", "Shell Script", "TypeScript", "JSON", "Makefile", "Ignore", "Docker", "TypeScript JSX", "comment", "blank", "total"
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/gemini_cleanup.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -197, -7, -26, -230
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/nonInteractiveCli.test.ts", "TypeScript", 0, 0, 0, 0, 0, -1489, 0, 0, 0, 0, 0, -88, -181, -1758
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/nonInteractiveCli.ts", "TypeScript", 0, 0, 0, 0, 0, -368, 0, 0, 0, 0, 0, -36, -51, -455
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/nonInteractiveCliCommands.ts", "TypeScript", 0, 0, 0, 0, 0, -78, 0, 0, 0, 0, 0, -20, -11, -109
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/patches/is-in-ci.ts", "TypeScript", 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, -12, -4, -18
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/BuiltinCommandLoader.test.ts", "TypeScript", 0, 0, 0, 0, 0, -190, 0, 0, 0, 0, 0, -10, -29, -229
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/BuiltinCommandLoader.ts", "TypeScript", 0, 0, 0, 0, 0, -83, 0, 0, 0, 0, 0, -16, -4, -103
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/CommandService.test.ts", "TypeScript", 0, 0, 0, 0, 0, -268, 0, 0, 0, 0, 0, -24, -62, -354
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/CommandService.ts", "TypeScript", 0, 0, 0, 0, 0, -44, 0, 0, 0, 0, 0, -49, -12, -105
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/FileCommandLoader.test.ts", "TypeScript", 0, 0, 0, 0, 0, -1161, 0, 0, 0, 0, 0, -25, -155, -1341
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/FileCommandLoader.ts", "TypeScript", 0, 0, 0, 0, 0, -228, 0, 0, 0, 0, 0, -61, -35, -324
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/McpPromptLoader.test.ts", "TypeScript", 0, 0, 0, 0, 0, -437, 0, 0, 0, 0, 0, -9, -42, -488
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/McpPromptLoader.ts", "TypeScript", 0, 0, 0, 0, 0, -237, 0, 0, 0, 0, 0, -42, -25, -304
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/argumentProcessor.test.ts", "TypeScript", 0, 0, 0, 0, 0, -34, 0, 0, 0, 0, 0, -5, -5, -44
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/argumentProcessor.ts", "TypeScript", 0, 0, 0, 0, 0, -14, 0, 0, 0, 0, 0, -11, -3, -28
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/atFileProcessor.test.ts", "TypeScript", 0, 0, 0, 0, 0, -186, 0, 0, 0, 0, 0, -11, -25, -222
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/atFileProcessor.ts", "TypeScript", 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, -6, -13, -99
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/injectionParser.test.ts", "TypeScript", 0, 0, 0, 0, 0, -192, 0, 0, 0, 0, 0, -8, -24, -224
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/injectionParser.ts", "TypeScript", 0, 0, 0, 0, 0, -53, 0, 0, 0, 0, 0, -25, -12, -90
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/shellProcessor.test.ts", "TypeScript", 0, 0, 0, 0, 0, -589, 0, 0, 0, 0, 0, -19, -101, -709
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/shellProcessor.ts", "TypeScript", 0, 0, 0, 0, 0, -154, 0, 0, 0, 0, 0, -30, -32, -216
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/prompt-processors/types.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, -36, -7, -55
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/services/types.ts", "TypeScript", 0, 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, -18, -3, -25
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/async.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, -10, -5, -35
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/createExtension.ts", "TypeScript", 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, -5, -6, -52
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/customMatchers.ts", "TypeScript", 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, -16, -10, -67
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/mockCommandContext.test.ts", "TypeScript", 0, 0, 0, 0, 0, -38, 0, 0, 0, 0, 0, -12, -13, -63
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/mockCommandContext.ts", "TypeScript", 0, 0, 0, 0, 0, -81, 0, 0, 0, 0, 0, -18, -8, -107
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/render.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -9, -20, -97
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/test-utils/render.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -336, -15, -37, -388
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/App.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -185, -6, -41, -232
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -5, -5, -39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/AppContainer.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1589, -116, -246, -1951
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/AppContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1506, -77, -143, -1726
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/IdeIntegrationNudge.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -163, -10, -32, -205
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/IdeIntegrationNudge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, -6, -9, -101
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/ApiAuthDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -6, -15, -121
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/ApiAuthDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, -5, -7, -98
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/AuthDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -314, -10, -38, -362
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/AuthDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -226, -10, -18, -254
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/AuthInProgress.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -68, -6, -17, -91
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/AuthInProgress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -5, -8, -64
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/useAuth.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -244, -7, -38, -289
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/auth/useAuth.ts", "TypeScript", 0, 0, 0, 0, 0, -122, 0, 0, 0, 0, 0, -8, -16, -146
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/colors.ts", "TypeScript", 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, -5, -3, -60
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/aboutCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -143, 0, 0, 0, 0, 0, -5, -22, -170
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/aboutCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -58, 0, 0, 0, 0, 0, -5, -7, -70
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/authCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, -5, -8, -37
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/authCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, -5, -3, -20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/bugCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -98, 0, 0, 0, 0, 0, -7, -13, -118
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/bugCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -83, 0, 0, 0, 0, 0, -5, -11, -99
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/chatCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -594, 0, 0, 0, 0, 0, -9, -112, -715
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/chatCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -354, 0, 0, 0, 0, 0, -8, -33, -395
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/clearCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -84, 0, 0, 0, 0, 0, -7, -17, -108
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/clearCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -49, 0, 0, 0, 0, 0, -14, -10, -73
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/compressCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -112, 0, 0, 0, 0, 0, -5, -18, -135
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/compressCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -74, 0, 0, 0, 0, 0, -5, -5, -84
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/copyCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -228, 0, 0, 0, 0, 0, -5, -66, -299
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/copyCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, -7, -8, -67
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/corgiCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, 0, -5, -8, -35
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/corgiCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, -5, -3, -19
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/directoryCommand.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -264, -7, -33, -304
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/directoryCommand.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -238, -5, -21, -264
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/docsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, -14, -20, -100
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/docsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, -5, -4, -44
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/editorCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, -6, -5, -31
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/editorCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, -5, -3, -23
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/extensionsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -707, 0, 0, 0, 0, 0, -10, -92, -809
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/extensionsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -489, 0, 0, 0, 0, 0, -13, -46, -548
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/helpCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -39, 0, 0, 0, 0, 0, -5, -9, -53
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/helpCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, -5, -4, -26
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/hooksCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -462, 0, 0, 0, 0, 0, -14, -94, -570
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/hooksCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -191, 0, 0, 0, 0, 0, -28, -31, -250
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/ideCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -235, 0, 0, 0, 0, 0, -6, -25, -266
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/ideCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -287, 0, 0, 0, 0, 0, -6, -22, -315
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/initCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -70, 0, 0, 0, 0, 0, -20, -17, -107
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/initCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -71, 0, 0, 0, 0, 0, -6, -18, -95
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/mcpCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -179, 0, 0, 0, 0, 0, -11, -29, -219
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/mcpCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -308, 0, 0, 0, 0, 0, -18, -43, -369
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/memoryCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -284, 0, 0, 0, 0, 0, -5, -64, -353
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/memoryCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -127, 0, 0, 0, 0, 0, -5, -13, -145
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/modelCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, -5, -8, -39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/modelCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, -5, -3, -19
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/permissionsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -99, 0, 0, 0, 0, 0, -5, -13, -117
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/permissionsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -73, 0, 0, 0, 0, 0, -5, -8, -86
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/policiesCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -88, 0, 0, 0, 0, 0, -5, -16, -109
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/policiesCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -63, 0, 0, 0, 0, 0, -5, -8, -76
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/privacyCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, -7, -8, -39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/privacyCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, -5, -3, -20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/profileCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -18, 0, 0, 0, 0, 0, -5, -3, -26
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/quitCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, 0, -5, -8, -56
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/quitCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, 0, -5, -4, -38
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/restoreCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -214, 0, 0, 0, 0, 0, -11, -35, -260
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/restoreCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -167, 0, 0, 0, 0, 0, -9, -21, -197
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/resumeCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, -5, -3, -27
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/settingsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, -5, -6, -37
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/settingsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, -5, -3, -20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/setupGithubCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -258, 0, 0, 0, 0, 0, -20, -64, -342
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/setupGithubCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -222, 0, 0, 0, 0, 0, -21, -31, -274
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/statsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, 0, -10, -15, -82
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/statsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -87, 0, 0, 0, 0, 0, -5, -7, -99
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/terminalSetupCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -64, 0, 0, 0, 0, 0, -5, -17, -86
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/terminalSetupCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -32, 0, 0, 0, 0, 0, -11, -5, -48
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/themeCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -24, 0, 0, 0, 0, 0, -7, -8, -39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/themeCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, -5, -3, -20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/toolsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, -99, 0, 0, 0, 0, 0, -6, -15, -120
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/toolsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, -7, -8, -57
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/types.ts", "TypeScript", 0, 0, 0, 0, 0, -123, 0, 0, 0, 0, 0, -56, -18, -197
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/vimCommand.ts", "TypeScript", 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, -5, -4, -28
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AboutBox.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -6, -7, -58
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AboutBox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -139, -5, -4, -148
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AlternateBufferQuittingDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -172, -5, -15, -192
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AlternateBufferQuittingDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -10, -4, -59
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AnsiOutput.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, -9, -9, -104
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AnsiOutput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -5, -5, -54
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AppHeader.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -161, -5, -30, -196
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AppHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, -5, -6, -47
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AsciiArt.ts", "TypeScript", 0, 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, -5, -7, -78
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AutoAcceptIndicator.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -5, -5, -40
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AutoAcceptIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -5, -6, -48
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Banner.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -5, -4, -30
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Banner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -5, -10, -71
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/CliSpinner.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -5, -4, -25
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/CliSpinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -5, -5, -23
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Composer.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -362, -20, -77, -459
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Composer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -172, -5, -12, -189
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConfigInitDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -118, -10, -26, -154
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConfigInitDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, -5, -7, -62
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsentPrompt.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -106, -5, -19, -130
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsentPrompt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -6, -5, -52
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsoleSummaryDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -5, -4, -28
